NK225E    ,OOP,202401  ,000000029500.000000,            ,139019518,0000100.0000,0000000.0,0000099.99,0.224146,149019518,0000000.0000,0000000.0,0002848.29,0.198719,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000029625.000000,            ,139019618,0000105.0000,0000000.0,0000105.00,0.219142,149019618,0000000.0000,0000000.0,0002732.61,0.195005,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000029750.000000,            ,139019718,0000110.0000,0000000.0,0000110.00,0.213921,149019718,0000000.0000,0000000.0,0002616.92,0.190965,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000029875.000000,            ,139019818,0000130.0000,0000000.0,0000130.00,0.216225,149019818,0000000.0000,0000000.0,0002501.20,0.195694,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000030000.000000,            ,139010018,0000145.0000,0000000.0,0000145.00,0.215065,149010018,0000000.0000,0000000.0,0002390.26,0.196039,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000030125.000000,            ,139010118,0000160.0000,0000000.0,0000160.00,0.213259,149010118,0000000.0000,0000000.0,0002279.31,0.195478,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000030250.000000,            ,139010218,0000175.0000,0000000.0,0000174.99,0.210870,149010218,0000000.0000,0000000.0,0002168.33,0.194143,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000030375.000000,            ,139010318,0000190.0000,0000000.0,0000190.00,0.207947,149010318,0000000.0000,0000000.0,0002057.33,0.192127,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000030500.000000,            ,139010518,0000210.0000,0000000.0,0000209.99,0.206426,149010518,0000000.0000,0000000.0,0001951.12,0.191524,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000030625.000000,            ,139010618,0000225.0000,0000000.0,0000225.00,0.202448,149010618,0000000.0000,0000000.0,0001868.39,0.188227,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000030750.000000,            ,139010718,0000255.0000,0000000.0,0000255.00,0.203214,149010718,0001710.0000,0000000.0,0001749.56,0.189838,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000030875.000000,            ,139010818,0000270.0000,0000000.0,0000270.00,0.198160,149010818,0000000.0000,0000000.0,0001648.84,0.185296,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000031000.000000,            ,139011018,0000295.0000,0000000.0,0000295.00,0.195876,149011018,0001510.0000,0000000.0,0001548.10,0.183578,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000031125.000000,            ,139011118,0000340.0000,0000000.0,0000339.99,0.199029,149011118,0000000.0000,0000000.0,0001452.28,0.187361,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000031250.000000,            ,139011218,0000355.0000,0000000.0,0000355.00,0.192349,149011218,0001365.0000,0000000.0,0001358.92,0.181022,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000031375.000000,            ,139011318,0000400.0000,0000000.0,0000400.00,0.193793,149011318,0000000.0000,0000000.0,0001265.54,0.182904,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000031500.000000,            ,139011518,0000430.0000,0000000.0,0000430.00,0.190188,149011518,0001270.0000,0000000.0,0001177.09,0.179608,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000031625.000000,            ,139011618,0000465.0000,0000000.0,0000464.99,0.187279,149011618,0001070.0000,0000000.0,0001091.11,0.176975,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000031750.000000,            ,139011718,0000515.0000,0000000.0,0000514.99,0.187601,149011718,0000955.0000,0000000.0,0000955.00,0.169613,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000031875.000000,            ,139011818,0000550.0000,0000000.0,0000549.99,0.183193,149011818,0000890.0000,0000000.0,0000926.54,0.173313,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000032000.000000,            ,139012018,0000600.0000,0000000.0,0000600.00,0.181881,149012018,0000820.0000,0000000.0,0000819.99,0.172142,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000032125.000000,            ,139012118,0000655.0000,0000000.0,0000655.00,0.180994,149012118,0000730.0000,0000000.0,0000776.82,0.171349,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000032250.000000,            ,139012218,0000740.0000,0000000.0,0000739.99,0.186783,149012218,0000685.0000,0000000.0,0000685.00,0.170906,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000032375.000000,            ,139012318,0000785.0000,0000000.0,0000785.00,0.181665,149012318,0000600.0000,0000000.0,0000599.99,0.164525,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000032500.000000,            ,139012518,0000850.0000,0000000.0,0000850.00,0.180708,149012518,0000555.0000,0000000.0,0000554.99,0.167261,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000032625.000000,            ,139012618,0000925.0000,0000000.0,0000925.00,0.181423,149012618,0000505.0000,0000000.0,0000522.16,0.169112,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000032750.000000,            ,139012718,0000990.0000,0000000.0,0000989.99,0.178714,149012718,0000450.0000,0000000.0,0000450.00,0.166197,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000032875.000000,            ,139012818,0001090.0000,0000000.0,0001031.61,0.176362,149012818,0000405.0000,0000000.0,0000404.99,0.166218,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000033000.000000,            ,139013018,0001150.0000,0000000.0,0001150.00,0.178437,149013018,0000360.0000,0000000.0,0000359.99,0.165308,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000033125.000000,            ,139013118,0000000.0000,0000000.0,0001194.37,0.174188,149013118,0000315.0000,0000000.0,0000315.00,0.163401,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000033250.000000,            ,139013218,0001345.0000,0000000.0,0001280.80,0.174552,149013218,0000280.0000,0000000.0,0000280.00,0.163356,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000033375.000000,            ,139013318,0000000.0000,0000000.0,0001374.83,0.174065,149013318,0000245.0000,0000000.0,0000245.00,0.162362,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000033500.000000,            ,139013518,0001485.0000,0000000.0,0001485.00,0.171069,149013518,0000220.0000,0000000.0,0000219.99,0.163580,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000033625.000000,            ,139013618,0000000.0000,0000000.0,0001565.45,0.176832,149013618,0000195.0000,0000000.0,0000195.00,0.163995,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000033750.000000,            ,139013718,0000000.0000,0000000.0,0001669.56,0.175381,149013718,0000165.0000,0000000.0,0000164.99,0.161689,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000033875.000000,            ,139013818,0000000.0000,0000000.0,0001770.41,0.176565,149013818,0000145.0000,0000000.0,0000145.00,0.162052,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000034000.000000,            ,139014018,0001795.0000,0000000.0,0001886.53,0.177038,149014018,0000125.0000,0000000.0,0000125.00,0.161525,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000034125.000000,            ,139014118,0000000.0000,0000000.0,0001984.06,0.178781,149014118,0000110.0000,0000000.0,0000110.00,0.162263,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000034250.000000,            ,189014218,0000000.0000,0000000.0,0002093.83,0.179917,199014218,0000095.0000,0000000.0,0000094.99,0.162189,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000034375.000000,            ,139014318,0000000.0000,0000000.0,0002205.38,0.182691,149014318,0000082.0000,0000000.0,0000082.00,0.162251,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000034500.000000,            ,189014518,0000000.0000,0000000.0,0002318.37,0.185025,199014518,0000072.0000,0000000.0,0000072.00,0.163168,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000034625.000000,            ,139014618,0000000.0000,0000000.0,0002433.49,0.186889,149014618,0000063.0000,0000000.0,0000062.99,0.163987,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000034750.000000,            ,189014718,0000000.0000,0000000.0,0002549.70,0.188245,199014718,0000053.0000,0000000.0,0000053.00,0.163352,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000034875.000000,            ,139014818,0000000.0000,0000000.0,0002666.98,0.191933,149014818,0000047.0000,0000000.0,0000050.06,0.165578,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000035000.000000,            ,139135018,0000000.0000,0000000.0,0002784.80,0.195360,149135018,0000041.0000,0000000.0,0000040.99,0.165672,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000035125.000000,            ,139015118,0000000.0000,0000000.0,0002904.26,0.195329,149015118,0000035.0000,0000000.0,0000034.99,0.165845,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000035250.000000,            ,189015218,0000000.0000,0000000.0,0003024.80,0.210857,199015218,0000048.0000,0000000.0,0000047.99,0.182852,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000035375.000000,            ,139015318,0000000.0000,0000000.0,0003145.34,0.203978,149015318,0000028.0000,0000000.0,0000028.00,0.169320,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000035500.000000,            ,189015518,0000000.0000,0000000.0,0003266.98,0.206250,199015518,0000023.0000,0000000.0,0000023.00,0.168438,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000035625.000000,            ,139015618,0000000.0000,0000000.0,0003388.63,0.208186,149015618,0000020.0000,0000000.0,0000020.00,0.169346,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000035750.000000,            ,189015718,0000000.0000,0000000.0,0003511.37,0.213830,199015718,0000018.0000,0000000.0,0000017.99,0.171227,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000036000.000000,            ,189016018,0000000.0000,0000000.0,0003756.87,0.220761,199016018,0000014.0000,0000000.0,0000014.00,0.173785,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000036250.000000,            ,189016218,0000000.0000,0000000.0,0004003.47,0.231578,199016218,0000011.0000,0000000.0,0000011.00,0.176549,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000036500.000000,            ,189016518,0000000.0000,0000000.0,0004251.20,0.237515,199016518,0000008.0000,0000000.0,0000007.99,0.177383,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000036750.000000,            ,189016718,0000000.0000,0000000.0,0004499.56,0.247860,199016718,0000007.0000,0000000.0,0000006.94,0.182383,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000037000.000000,            ,189017018,0000000.0000,0000000.0,0004747.77,0.252781,199017018,0000005.0000,0000000.0,0000005.00,0.182958,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000037250.000000,            ,189017218,0000000.0000,0000000.0,0004996.62,0.262691,199017218,0000004.0000,0000000.0,0000003.99,0.185870,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000037500.000000,            ,189017518,0000000.0000,0000000.0,0005245.47,0.272466,199017518,0000004.0000,0000000.0,0000003.74,0.191993,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000037750.000000,            ,189017718,0000000.0000,0000000.0,0005494.33,0.282113,199017718,0000003.0000,0000000.0,0000003.00,0.194663,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000038000.000000,            ,139138018,0000000.0000,0000000.0,0005744.30,0.291635,149138018,0000002.0000,0000000.0,0000002.67,0.199430,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000038500.000000,            ,189018518,0000000.0000,0000000.0,0006243.14,0.310329,199018518,0000002.0000,0000000.0,0000001.60,0.202976,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000039000.000000,            ,139139018,0000000.0000,0000000.0,0006743.10,0.328581,149139018,0000002.0000,0000000.0,0000001.60,0.216125,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000040000.000000,            ,189130018,0000000.0000,0000000.0,0007742.19,0.363877,199130018,0000001.0000,0000000.0,0000000.84,0.228509,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000041000.000000,            ,139131018,0000000.0000,0000000.0,0008742.14,0.397713,149131018,0000001.0000,0000000.0,0000000.84,0.252200,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000042000.000000,            ,189132018,0000000.0000,0000000.0,0009742.09,0.430243,199132018,0000001.0000,0000000.0,0000000.85,0.275387,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000043000.000000,            ,139133018,0000000.0000,0000000.0,0010741.49,0.461587,149133018,0000000.0000,0000000.0,0000000.30,0.275387,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000044000.000000,            ,189134018,0000000.0000,0000000.0,0011741.24,0.491847,199134018,0000000.0000,0000000.0,0000000.10,0.275387,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000050000.000000,            ,139250018,0000000.0000,0000000.0,0017740.81,0.654741,149250018,0000000.0000,0000000.0,0000000.00,0.275387,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000055000.000000,            ,189135018,0000000.0000,0000000.0,0022740.55,0.759315,199135018,0000000.0000,0000000.0,0000000.00,0.275387,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000060000.000000,            ,189250018,0000000.0000,0000000.0,0027740.28,0.862100,199250018,0000000.0000,0000000.0,0000000.00,0.275387,0032307.86,0.178800
NK225E    ,OOP,202401  ,000000062500.000000,            ,139132518,0000000.0000,0000000.0,0030240.15,0.909578,149132518,0000001.0000,0000000.0,0000000.00,0.275387,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000010000.000000,            ,189140018,0000002.0000,0000000.0,0000001.48,0.895769,199140018,0000000.0000,0000000.0,0022257.01,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000012000.000000,            ,139142018,0000002.0000,0000000.0,0000001.97,0.778939,149142018,0000000.0000,0000000.0,0020257.68,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000014000.000000,            ,139144018,0000000.0000,0000000.0,0000003.13,0.689803,149144018,0000000.0000,0000000.0,0018259.05,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000016000.000000,            ,139146018,0000000.0000,0000000.0,0000003.44,0.590166,149146018,0000000.0000,0000000.0,0016259.01,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000018000.000000,            ,189028018,0000000.0000,0000000.0,0000004.41,0.508832,199028018,0000000.0000,0000000.0,0014259.67,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000019000.000000,            ,189029018,0000000.0000,0000000.0,0000004.89,0.469726,199029018,0000000.0000,0000000.0,0013260.72,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000019500.000000,            ,189029518,0000000.0000,0000000.0,0000005.16,0.450751,199029518,0000000.0000,0000000.0,0012761.61,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000020000.000000,            ,139260018,0000007.0000,0000000.0,0000007.00,0.443849,149260018,0000000.0000,0000000.0,0012262.73,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000020500.000000,            ,189020518,0000000.0000,0000000.0,0000006.63,0.420336,199020518,0000000.0000,0000000.0,0011763.18,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000021000.000000,            ,189021018,0000000.0000,0000000.0,0000007.16,0.403179,199021018,0000000.0000,0000000.0,0011263.76,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000021500.000000,            ,189021518,0000000.0000,0000000.0,0000008.42,0.390018,199021518,0000000.0000,0000000.0,0010765.07,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000022000.000000,            ,189022018,0000011.0000,0000000.0,0000009.27,0.374004,199022018,0000000.0000,0000000.0,0010266.70,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000022500.000000,            ,189022518,0000012.0000,0000000.0,0000010.95,0.365268,199022518,0000000.0000,0000000.0,0009767.69,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000023000.000000,            ,189023018,0000013.0000,0000000.0,0000012.67,0.347567,199023018,0000000.0000,0000000.0,0009270.11,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000023500.000000,            ,189023518,0000018.0000,0000000.0,0000017.45,0.341755,199023518,0000000.0000,0000000.0,0008772.04,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000024000.000000,            ,189024018,0000019.0000,0000000.0,0000017.53,0.321770,199024018,0000000.0000,0000000.0,0008275.40,0.010000,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000024500.000000,            ,189024518,0000024.0000,0000000.0,0000022.30,0.312364,199024518,0000000.0000,0000000.0,0007779.23,0.245499,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000025000.000000,            ,189025018,0000029.0000,0000000.0,0000025.30,0.297776,199025018,0000000.0000,0000000.0,0007284.01,0.254949,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000025250.000000,            ,139025218,0000032.0000,0000000.0,0000028.21,0.292532,149025218,0000000.0000,0000000.0,0007036.39,0.245942,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000025500.000000,            ,139025518,0000033.0000,0000000.0,0000031.13,0.286783,149025518,0000000.0000,0000000.0,0006789.72,0.252258,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000025750.000000,            ,139025718,0000038.0000,0000000.0,0000035.02,0.281919,149025718,0000000.0000,0000000.0,0006543.05,0.254262,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000026000.000000,            ,139026018,0000041.0000,0000000.0,0000038.90,0.277778,149026018,0000000.0000,0000000.0,0006297.33,0.244684,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000026250.000000,            ,139026218,0000048.0000,0000000.0,0000043.27,0.271040,149026218,0000000.0000,0000000.0,0006052.56,0.244014,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000026500.000000,            ,139026518,0000050.0000,0000000.0,0000048.62,0.267451,149026518,0000000.0000,0000000.0,0005807.30,0.241736,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000026750.000000,            ,139026718,0000060.0000,0000000.0,0000053.96,0.261443,149026718,0000000.0000,0000000.0,0005563.47,0.238279,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000027000.000000,            ,139027018,0000068.0000,0000000.0,0000061.26,0.257450,149027018,0000000.0000,0000000.0,0005320.59,0.239175,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000027250.000000,            ,139027218,0000076.0000,0000000.0,0000068.54,0.251886,149027218,0000000.0000,0000000.0,0005078.67,0.233550,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000027500.000000,            ,139027518,0000083.0000,0000000.0,0000077.79,0.247785,149027518,0000000.0000,0000000.0,0004837.68,0.231498,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000027750.000000,            ,139027718,0000100.0000,0000000.0,0000088.49,0.242834,149027718,0000000.0000,0000000.0,0004598.60,0.228162,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000028000.000000,            ,139028018,0000110.0000,0000000.0,0000099.67,0.239940,149028018,0000000.0000,0000000.0,0004359.02,0.226950,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000028250.000000,            ,139028218,0000125.0000,0000000.0,0000114.28,0.235930,149028218,0000000.0000,0000000.0,0004123.28,0.224240,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000028500.000000,            ,139028518,0000135.0000,0000000.0,0000131.34,0.229289,149028518,0000000.0000,0000000.0,0003892.35,0.220333,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000028750.000000,            ,139028718,0000160.0000,0000000.0,0000150.83,0.225552,149028718,0000000.0000,0000000.0,0003658.96,0.217672,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000029000.000000,            ,139029018,0000180.0000,0000000.0,0000179.99,0.224463,149029018,0000000.0000,0000000.0,0003430.38,0.215764,0032307.86,0.178800
NK225E    ,OOP,202402  ,000000029250.000000,            ,139029218,0000205.0000,0000000.0,0000197.16,0.220399,149029218,0000000.0000,0000000.0,0003206.61,0.212435,0032307.86,0.178800
